,tweet_id,retweets,likes
1849,675483430902214656,1058,1952
1850,675432746517426176,617,1604
1851,675372240448454658,549,1803
1852,675362609739206656,253,1114
1853,675354435921575936,18611,34697
1854,675349384339542016,2469,4172
1855,675334060156301312,1402,2950
1856,675166823650848770,1757,3830
1857,675153376133427200,2839,6672
1858,675149409102012420,1835,3963
1859,675147105808306176,262,1003
1860,675146535592706048,341,1269
1861,675145476954566656,981,2256
1862,675135153782571009,532,1367
1863,675113801096802304,854,2075
1864,675111688094527488,276,1021
1865,675109292475830276,1228,2947
1866,675047298674663426,356,1119
1867,675015141583413248,1298,2857
1868,675006312288268288,245,1032
1869,675003128568291329,507,1638
1870,674999807681908736,1205,2383
1871,674805413498527744,385,912
1872,674800520222154752,936,3173
1873,674793399141146624,1194,2646
1874,674790488185167872,272,1164
1875,674788554665512960,225,852
1876,674781762103414784,1312,2112
1877,674774481756377088,522,1191
1878,674767892831932416,863,1936
1879,674764817387900928,259,833
1880,674754018082705410,482,1439
1881,674752233200820224,503,1552
1882,674743008475090944,595,1476
1883,674742531037511680,54,516
1884,674739953134403584,425,1178
1885,674737130913071104,100,676
1886,674690135443775488,503,1209
1887,674670581682434048,704,1708
1888,674664755118911488,273,973
1889,674646392044941312,545,1507
1890,674644256330530816,299,1081
1891,674638615994089473,632,1775
1892,674632714662858753,622,1581
1893,674606911342424069,110,992
1894,674468880899788800,2227,6548
1895,674447403907457024,385,1121
1896,674436901579923456,422,1175
1897,674422304705744896,575,1508
1898,674416750885273600,152,716
1899,674410619106390016,508,1263
1900,674394782723014656,619,1578
1901,674372068062928900,334,900
1902,674330906434379776,80,588
1903,674318007229923329,559,1484
1904,674307341513269249,7491,11927
1905,674291837063053312,6380,15541
1906,674271431610523648,785,1654
1907,674269164442398721,250,943
1908,674265582246694913,913,1721
1909,674262580978937856,491,1358
1910,674255168825880576,606,1547
1911,674082852460433408,182,789
1912,674075285688614912,308,1028
1913,674063288070742018,2399,6699
1914,674053186244734976,1411,3506
1915,674051556661161984,523,1532
1916,674045139690631169,694,1490
1917,674042553264685056,139,756
1918,674038233588723717,443,1157
1919,674036086168010753,235,886
1920,674024893172875264,1325,1880
1921,674019345211760640,330,1189
1922,674014384960745472,702,1644
1923,674008982932058114,382,1265
1924,673956914389192708,1046,2059
1925,673919437611909120,391,1222
1926,673906403526995968,1767,3347
1927,673887867907739649,270,979
1928,673716320723169284,821,3235
1929,673715861853720576,2256,3737
1930,673711475735838725,320,1093
1931,673709992831262724,299,890
1932,673708611235921920,310,1122
1933,673707060090052608,422,1157
1934,673705679337693185,426,1315
1935,673700254269775872,614,1506
1936,673697980713705472,2116,3985
1937,673689733134946305,694,1828
1938,673688752737402881,529,1325
1939,673686845050527744,469,1515
1940,673680198160809984,509,1432
1941,673662677122719744,388,1309
1942,673656262056419329,262,750
1943,673636718965334016,398,1174
1944,673612854080196609,784,1663
1945,673583129559498752,393,1246
1946,673580926094458881,289,865
1947,673576835670777856,601,1447
1948,673363615379013632,334,1067
1949,673359818736984064,717,1524
1950,673355879178194945,635,1565
1951,673352124999274496,581,1725
1952,673350198937153538,225,765
1953,673345638550134785,1386,2643
1954,673343217010679808,285,1013
1955,673342308415348736,636,1324
1956,673320132811366400,8518,14194
1957,673317986296586240,284,902
1958,673295268553605120,3406,7891
1959,673270968295534593,396,1111
1960,673240798075449344,778,1481
1961,673213039743795200,907,2363
1962,673148804208660480,681,1782
1963,672997845381865473,770,2055
1964,672995267319328768,320,998
1965,672988786805112832,308,1016
1966,672984142909456390,583,1300
1967,672980819271634944,1057,1883
1968,672975131468300288,992,1768
1969,672970152493887488,380,996
1970,672968025906282496,591,1372
1971,672964561327235073,691,1487
1972,672902681409806336,538,1422
1973,672898206762672129,448,927
1974,672884426393653248,882,1623
1975,672877615439593473,394,1075
1976,672834301050937345,614,1375
1977,672828477930868736,519,1319
1978,672640509974827008,345,1016
1979,672622327801233409,527,1355
1980,672614745925664768,632,1276
1981,672609152938721280,416,1160
1982,672604026190569472,436,1167
1983,672594978741354496,648,1379
1984,672591762242805761,356,992
1985,672591271085670400,201,760
1986,672538107540070400,398,1072
1987,672523490734551040,185,679
1988,672488522314567680,472,1163
1989,672482722825261057,652,1188
1990,672481316919734272,131,741
1991,672475084225949696,756,1508
1992,672466075045466113,581,1416
1993,672272411274932228,3613,6759
1994,672267570918129665,651,1561
1995,672264251789176834,370,1197
1996,672256522047614977,1668,2942
1997,672254177670729728,787,1486
1998,672248013293752320,646,1800
1999,672245253877968896,167,714
2000,672239279297454080,342,935
2001,672231046314901505,1074,1922
2002,672222792075620352,227,816
2003,672205392827572224,1237,2364
2004,672169685991993344,395,1059
2005,672160042234327040,386,907
2006,672139350159835138,773,1835
2007,672125275208069120,1221,2516
2008,672095186491711488,392,1038
2009,672082170312290304,392,986
2010,672068090318987265,551,1358
2011,671896809300709376,4431,8846
2012,671891728106971137,601,1388
2013,671882082306625538,1471,3620
2014,671879137494245376,734,1477
2015,671874878652489728,590,1306
2016,671866342182637568,536,1171
2017,671855973984772097,487,956
2018,671789708968640512,3729,7393
2019,671768281401958400,557,1242
2020,671763349865160704,981,1752
2021,671744970634719232,824,1400
2022,671743150407421952,241,770
2023,671735591348891648,797,1508
2024,671729906628341761,4669,8941
2025,671561002136281088,7747,13464
2026,671550332464455680,223,953
2027,671547767500775424,637,1420
2028,671544874165002241,1124,2089
2029,671542985629241344,604,1140
2030,671538301157904385,425,965
2031,671536543010570240,436,1229
2032,671533943490011136,614,1072
2033,671528761649688577,275,878
2034,671520732782923777,575,1461
2035,671518598289059840,312,989
2036,671511350426865664,775,1690
2037,671504605491109889,3781,7368
2038,671497587707535361,473,964
2039,671488513339211776,505,1052
2040,671486386088865792,222,611
2041,671485057807351808,247,793
2042,671390180817915904,788,1483
2043,671362598324076544,312,1170
2044,671357843010908160,156,418
2045,671355857343524864,119,498
2046,671347597085433856,462,1013
2047,671186162933985280,231,770
2048,671182547775299584,366,1173
2049,671166507850801152,378,910
2050,671163268581498880,1184,1737
2051,671159727754231808,89,391
2052,671154572044468225,231,755
2053,671151324042559489,162,700
2054,671147085991960577,246,699
2055,671141549288370177,697,1220
2056,671138694582165504,430,971
2057,671134062904504320,208,781
2058,671122204919246848,2703,3657
2059,671115716440031232,823,1405
2060,671109016219725825,469,1197
2061,670995969505435648,310,1153
2062,670842764863651840,9379,25681
2063,670840546554966016,210,619
2064,670838202509447168,741,1164
2065,670833812859932673,133,464
2066,670832455012716544,236,763
2067,670826280409919488,4363,5829
2068,670823764196741120,203,810
2069,670822709593571328,104,635
2070,670815497391357952,1662,3329
2071,670811965569282048,288,1177
2072,670807719151067136,524,1199
2073,670804601705242624,1008,2058
2074,670803562457407488,93,351
2075,670797304698376195,252,758
2076,670792680469889025,294,870
2077,670789397210615808,254,689
2078,670786190031921152,215,630
2079,670783437142401025,422,854
2080,670782429121134593,841,1650
2081,670780561024270336,307,810
2082,670778058496974848,76,341
2083,670764103623966721,454,1126
2084,670755717859713024,120,466
2085,670733412878163972,540,1005
2086,670727704916926465,392,867
2087,670717338665226240,530,1276
2088,670704688707301377,395,795
2089,670691627984359425,257,613
2090,670679630144274432,311,784
2091,670676092097810432,45,261
2092,670668383499735048,5391,11235
2093,670474236058800128,817,1602
2094,670468609693655041,89,366
2095,670465786746662913,591,1012
2096,670452855871037440,220,572
2097,670449342516494336,718,1243
2098,670444955656130560,2109,7018
2099,670442337873600512,207,678
2100,670435821946826752,560,1098
2101,670434127938719744,693,1472
2102,670433248821026816,121,336
2103,670428280563085312,677,1455
2104,670427002554466305,174,537
2105,670421925039075328,685,1371
2106,670420569653809152,333,658
2107,670417414769758208,343,591
2108,670411370698022913,969,2138
2109,670408998013820928,239,586
2110,670403879788544000,170,449
2111,670385711116361728,227,584
2112,670374371102445568,287,772
2113,670361874861563904,71,340
2114,670338931251150849,118,444
2115,670319130621435904,1324,4035
2116,670303360680108032,146,442
2117,670290420111441920,305,737
2118,670093938074779648,359,1084
2119,670086499208155136,268,725
2120,670079681849372674,1345,2332
2121,670073503555706880,846,1637
2122,670069087419133954,265,664
2123,670061506722140161,370,801
2124,670055038660800512,355,696
2125,670046952931721218,188,675
2126,670040295598354432,117,786
2127,670037189829525505,299,612
2128,670003130994700288,98,345
2129,669993076832759809,90,337
2130,669972011175813120,172,462
2131,669970042633789440,65,315
2132,669942763794931712,180,526
2133,669926384437997569,112,394
2134,669923323644657664,62,245
2135,669753178989142016,426,841
2136,669749430875258880,68,284
2137,669684865554620416,94,544
2138,669683899023405056,117,408
2139,669682095984410625,141,369
2140,669680153564442624,307,699
2141,669661792646373376,467,840
2142,669625907762618368,1923,3701
2143,669603084620980224,394,992
2144,669597912108789760,160,538
2145,669583744538451968,992,1559
2146,669573570759163904,154,455
2147,669571471778410496,1068,1659
2148,669567591774625800,61,244
2149,669564461267722241,131,405
2150,669393256313184256,81,377
2151,669375718304980992,772,1396
2152,669371483794317312,190,515
2153,669367896104181761,169,480
2154,669363888236994561,246,652
2155,669359674819481600,132,383
2156,669354382627049472,1356,2838
2157,669353438988365824,273,674
2158,669351434509529089,200,465
2159,669328503091937280,442,1055
2160,669327207240699904,122,600
2161,669324657376567296,220,516
2162,669216679721873412,409,945
2163,669214165781868544,179,461
2164,669203728096960512,510,1057
2165,669037058363662336,329,683
2166,669015743032369152,395,776
2167,669006782128353280,265,600
2168,669000397445533696,6797,21808
2169,668994913074286592,250,460
2170,668992363537309700,376,784
2171,668989615043424256,349,711
2172,668988183816871936,507,946
2173,668986018524233728,180,574
2174,668981893510119424,330,565
2175,668979806671884288,376,831
2176,668975677807423489,623,1370
2177,668967877119254528,25,157
2178,668960084974809088,253,740
2179,668955713004314625,74,296
2180,668932921458302977,62,281
2181,668902994700836864,106,332
2182,668892474547511297,163,414
2183,668872652652679168,317,551
2184,668852170888998912,175,471
2185,668826086256599040,148,457
2186,668815180734689280,287,597
2187,668779399630725120,399,736
2188,668655139528511488,230,553
2189,668645506898350081,578,938
2190,668643542311546881,567,925
2191,668641109086707712,568,1125
2192,668636665813057536,515,1089
2193,668633411083464705,1753,2959
2194,668631377374486528,341,748
2195,668627278264475648,122,333
2196,668625577880875008,140,410
2197,668623201287675904,836,1513
2198,668620235289837568,45,210
2199,668614819948453888,337,639
2200,668587383441514497,1149,1735
2201,668567822092664832,61,257
2202,668544745690562560,243,542
2203,668542336805281792,227,483
2204,668537837512433665,78,260
2205,668528771708952576,238,490
2206,668507509523615744,113,339
2207,668496999348633600,141,429
2208,668484198282485761,250,445
2209,668480044826800133,157,482
2210,668466899341221888,547,923
2211,668297328638447616,313,646
2212,668291999406125056,34,261
2213,668286279830867968,147,526
2214,668274247790391296,246,866
2215,668268907921326080,255,580
2216,668256321989451776,657,1359
2217,668248472370458624,517,1036
2218,668237644992782336,3029,6491
2219,668226093875376128,113,320
2220,668221241640230912,213,531
2221,668204964695683073,204,577
2222,668190681446379520,207,679
2223,668171859951755264,204,512
2224,668154635664932864,333,514
2225,668142349051129856,303,581
2226,668113020489474048,261,694
2227,667937095915278337,843,1330
2228,667924896115245057,119,309
2229,667915453470232577,58,218
2230,667911425562669056,320,510
2231,667902449697558528,391,878
2232,667886921285246976,1157,1972
2233,667885044254572545,518,849
2234,667878741721415682,126,405
2235,667873844930215936,431,657
2236,667866724293877760,1089,3119
2237,667861340749471744,83,251
2238,667832474953625600,68,296
2239,667806454573760512,525,1091
2240,667801013445750784,100,339
2241,667793409583771648,347,720
2242,667782464991965184,254,428
2243,667773195014021121,59,240
2244,667766675769573376,231,463
2245,667728196545200128,159,387
2246,667724302356258817,338,510
2247,667550904950915073,35,0
2248,667550882905632768,33,0
2249,667549055577362432,2415,6021
2250,667546741521195010,134,345
2251,667544320556335104,554,902
2252,667538891197542400,70,209
2253,667534815156183040,565,850
2254,667530908589760512,256,487
2255,667524857454854144,1177,1767
2256,667517642048163840,199,382
2257,667509364010450944,2232,7036
2258,667502640335572993,228,554
2259,667495797102141441,290,549
2260,667491009379606528,237,552
2261,667470559035432960,101,268
2262,667455448082227200,65,197
2263,667453023279554560,94,321
2264,667443425659232256,610,812
2265,667437278097252352,252,467
2266,667435689202614272,86,318
2267,667405339315146752,227,482
2268,667393430834667520,58,203
2269,667369227918143488,170,379
2270,667211855547486208,252,508
2271,667200525029539841,275,639
2272,667192066997374976,112,404
2273,667188689915760640,437,770
2274,667182792070062081,6505,14852
2275,667177989038297088,57,195
2276,667176164155375616,479,631
2277,667174963120574464,86,257
2278,667171260800061440,95,229
2279,667165590075940865,1208,2769
2280,667160273090932737,65,264
2281,667152164079423490,17877,48988
2282,667138269671505920,2327,4761
2283,667119796878725120,133,339
2284,667090893657276420,130,341
2285,667073648344346624,129,416
2286,667070482143944705,14,86
2287,667065535570550784,49,171
2288,667062181243039745,55,223
2289,667044094246576128,52,194
2290,667012601033924608,234,463
2291,666996132027977728,100,252
2292,666983947667116034,1026,2634
2293,666837028449972224,569,841
2294,666835007768551424,82,221
2295,666826780179869698,101,261
2296,666817836334096384,259,535
2297,666804364988780544,94,246
2298,666786068205871104,504,786
2299,666781792255496192,203,398
2300,666776908487630848,180,360
2301,666739327293083650,67,240
2302,666701168228331520,224,443
2303,666691418707132416,48,190
2304,666649482315059201,596,903
2305,666644823164719104,86,236
2306,666454714377183233,215,531
2307,666447344410484738,22,105
2308,666437273139982337,50,129
2309,666435652385423360,54,168
2310,666430724426358785,200,322
2311,666428276349472768,86,167
2312,666421158376562688,116,321
2313,666418789513326592,47,127
2314,666411507551481857,333,452
2315,666407126856765440,42,112
2316,666396247373291520,87,170
2317,666373753744588802,95,192
2318,666362758909284353,581,788
2319,666353288456101888,74,227
2320,666345417576210432,143,304
2321,666337882303524864,94,201
2322,666293911632134144,361,513
2323,666287406224695296,68,151
2324,666273097616637952,78,179
2325,666268910803644416,36,105
2326,666104133288665088,6720,14506
2327,666102155909144576,13,80
2328,666099513787052032,71,159
2329,666094000022159362,76,166
2330,666082916733198337,45,120
2331,666073100786774016,172,326
2332,666071193221509120,63,150
2333,666063827256086533,224,484
2334,666058600524156928,58,114
2335,666057090499244032,143,300
2336,666055525042405380,258,443
2337,666051853826850816,864,1236
2338,666050758794694657,59,133
2339,666049248165822465,40,109
2340,666044226329800704,141,304
2341,666033412701032449,45,126
2342,666029285002620928,47,131
2343,666020888022790149,519,2520
